datetime,sensor,value,time_idx
1993-05-21,0,0.6475,884
1993-05-24,0,0.646,885
1993-05-25,0,0.6465,886
1993-05-26,0,0.6545,887
1993-05-27,0,0.655,888
1993-05-28,0,0.658,889
1993-05-31,0,0.659,890
1993-06-01,0,0.6613,891
1993-06-02,0,0.663,892
1993-06-03,0,0.662,893
1993-06-04,0,0.661,894
1993-06-07,0,0.6642,895
1993-06-08,0,0.668,896
1993-06-09,0,0.67,897
1993-06-10,0,0.669,898
1993-06-11,0,0.6693,899
1993-06-14,0,0.6671,900
1993-06-15,0,0.6661,901
1993-06-16,0,0.667,902
1993-06-17,0,0.6655,903
1993-06-18,0,0.674,904
1993-06-21,0,0.673,905
1993-06-22,0,0.676,906
1993-06-23,0,0.6727,907
1993-06-24,0,0.6737,908
1993-06-25,0,0.67,909
1993-06-28,0,0.6675,910
1993-06-29,0,0.6625,911
1993-06-30,0,0.6583,912
1993-07-01,0,0.6537,913
1993-07-02,0,0.6568,914
1993-07-05,0,0.663,915
1993-07-06,0,0.6618,916
1993-07-07,0,0.6615,917
1993-07-08,0,0.6608,918
1993-07-09,0,0.663,919
1993-07-12,0,0.6645,920
1993-07-13,0,0.662,921
1993-07-14,0,0.6598,922
1993-07-15,0,0.6584,923
1993-07-16,0,0.658,924
1993-07-19,0,0.666,925
1993-07-20,0,0.669,926
1993-07-21,0,0.671,927
1993-07-22,0,0.6665,928
1993-07-23,0,0.672,929
1993-07-26,0,0.671,930
1993-07-27,0,0.6712,931
1993-07-28,0,0.6715,932
1993-07-29,0,0.6728,933
1993-07-30,0,0.6727,934
1993-08-02,0,0.674,935
1993-08-03,0,0.679,936
1993-08-04,0,0.6785,937
1993-08-05,0,0.6792,938
1993-08-06,0,0.68,939
1993-08-09,0,0.6771,940
1993-08-10,0,0.6783,941
1993-08-11,0,0.6785,942
1993-08-12,0,0.6788,943
1993-08-13,0,0.674,944
1993-08-16,0,0.6762,945
1993-08-17,0,0.6783,946
1993-08-18,0,0.684,947
1993-08-19,0,0.6845,948
1993-08-20,0,0.686,949
1993-08-23,0,0.684,950
1993-08-24,0,0.6865,951
1993-08-25,0,0.6865,952
1993-08-26,0,0.6905,953
1993-08-27,0,0.6902,954
1993-08-30,0,0.6908,955
1993-08-31,0,0.69,956
1993-09-01,0,0.696,957
1993-09-02,0,0.701,958
1993-09-03,0,0.7034,959
1993-09-06,0,0.7025,960
1993-09-07,0,0.703,961
1993-09-08,0,0.708,962
1993-09-09,0,0.7085,963
1993-09-10,0,0.709,964
1993-09-13,0,0.7086,965
1993-09-14,0,0.7085,966
1993-09-15,0,0.7165,967
1993-09-16,0,0.715,968
1993-09-17,0,0.715,969
1993-09-20,0,0.7145,970
1993-09-21,0,0.715,971
1993-09-22,0,0.718,972
1993-09-23,0,0.7175,973
1993-09-24,0,0.718,974
1993-09-27,0,0.7148,975
1993-09-28,0,0.7115,976
1993-09-29,0,0.7085,977
1993-09-30,0,0.7115,978
1993-10-01,0,0.715,979
1993-10-04,0,0.7135,980
1993-10-05,0,0.7195,981
1993-10-06,0,0.7245,982
1993-10-07,0,0.7245,983
1993-10-08,0,0.7212,984
1993-10-11,0,0.712,985
1993-10-12,0,0.7147,986
1993-10-13,0,0.7058,987
1993-10-14,0,0.706,988
1993-10-15,0,0.714,989
1993-10-18,0,0.719,990
1993-10-19,0,0.717,991
1993-10-20,0,0.7142,992
1993-10-21,0,0.709,993
1993-10-22,0,0.7102,994
1993-10-25,0,0.7183,995
1993-10-26,0,0.718,996
1993-10-27,0,0.713,997
1993-10-28,0,0.7125,998
1993-10-29,0,0.7127,999
1993-11-01,0,0.7088,1000
1993-11-02,0,0.7095,1001
1993-11-03,0,0.7103,1002
1993-11-04,0,0.7095,1003
1993-11-05,0,0.711,1004
1993-11-08,0,0.7113,1005
1993-11-09,0,0.7047,1006
1993-11-10,0,0.699,1007
1993-11-11,0,0.7015,1008
1993-11-12,0,0.7033,1009
1993-11-15,0,0.7045,1010
1993-11-16,0,0.7125,1011
1993-11-17,0,0.724,1012
1993-11-18,0,0.7227,1013
1993-11-19,0,0.7235,1014
1993-11-22,0,0.7215,1015
1993-11-23,0,0.723,1016
1993-11-24,0,0.723,1017
1993-11-25,0,0.7175,1018
1993-11-26,0,0.715,1019
1993-11-29,0,0.7162,1020
1993-11-30,0,0.7135,1021
1993-12-01,0,0.7185,1022
1993-12-02,0,0.7168,1023
1993-12-03,0,0.7203,1024
1993-12-06,0,0.716,1025
1993-12-07,0,0.712,1026
1993-12-08,0,0.7135,1027
1993-12-09,0,0.7115,1028
1993-12-10,0,0.706,1029
1993-12-13,0,0.7117,1030
1993-12-14,0,0.7148,1031
1993-12-15,0,0.7155,1032
1993-12-16,0,0.719,1033
1993-12-17,0,0.7242,1034
1993-12-20,0,0.7221,1035
1993-12-21,0,0.7175,1036
1993-12-22,0,0.7224,1037
1993-12-23,0,0.726,1038
1993-12-24,0,0.7275,1039
1993-12-27,0,0.728,1040
1993-12-28,0,0.7288,1041
1993-12-29,0,0.7288,1042
1993-12-30,0,0.734,1043
1993-12-31,0,0.7352,1044
1994-01-03,0,0.7345,1045
1994-01-04,0,0.7323,1046
1994-01-05,0,0.7327,1047
1994-01-06,0,0.7385,1048
1994-01-07,0,0.7401,1049
1994-01-10,0,0.7377,1050
1994-01-11,0,0.7378,1051
1994-01-12,0,0.7345,1052
1994-01-13,0,0.7335,1053
1994-01-14,0,0.7338,1054
1994-01-17,0,0.7345,1055
1994-01-18,0,0.734,1056
1994-01-19,0,0.7355,1057
1994-01-20,0,0.7288,1058
1994-01-21,0,0.7312,1059
1994-01-24,0,0.7305,1060
1994-01-25,0,0.732,1061
1994-01-26,0,0.738,1062
1994-01-27,0,0.7438,1063
1994-01-28,0,0.739,1064
1994-01-31,0,0.7328,1065
1994-02-01,0,0.7278,1066
1994-02-02,0,0.721,1067
1994-02-03,0,0.722,1068
1994-02-04,0,0.7247,1069
1994-02-07,0,0.731,1070
1994-02-08,0,0.7288,1071
1994-02-09,0,0.726,1072
1994-02-10,0,0.7263,1073
1994-02-11,0,0.7278,1074
1994-02-14,0,0.729,1075
1994-02-15,0,0.7315,1076
1994-02-16,0,0.7348,1077
1994-02-17,0,0.737,1078
1994-02-18,0,0.7343,1079
1994-02-21,0,0.7332,1080
1994-02-22,0,0.7308,1081
1994-02-23,0,0.7325,1082
1994-02-24,0,0.735,1083
1994-02-25,0,0.735,1084
1994-02-28,0,0.7395,1085
1994-03-01,0,0.7432,1086
1994-03-02,0,0.7433,1087
1994-03-03,0,0.7388,1088
1994-03-04,0,0.736,1089
1994-03-07,0,0.7389,1090
1994-03-08,0,0.7375,1091
1994-03-09,0,0.7345,1092
1994-03-10,0,0.7325,1093
1994-03-11,0,0.7355,1094
1994-03-14,0,0.7415,1095
1994-03-15,0,0.7403,1096
1994-03-16,0,0.741,1097
1994-03-17,0,0.743,1098
1994-03-18,0,0.7455,1099
1994-03-21,0,0.7415,1100
1994-03-22,0,0.7405,1101
1994-03-23,0,0.7402,1102
1994-03-24,0,0.7415,1103
1994-03-25,0,0.7398,1104
1994-03-28,0,0.7382,1105
1994-03-29,0,0.7352,1106
1994-03-30,0,0.7355,1107
1994-03-31,0,0.7405,1108
1994-04-01,0,0.7442,1109
1994-04-04,0,0.7445,1110
1994-04-05,0,0.742,1111
1994-04-06,0,0.743,1112
1994-04-07,0,0.7444,1113
1994-04-08,0,0.743,1114
1994-04-11,0,0.742,1115
1994-04-12,0,0.7404,1116
1994-04-13,0,0.7435,1117
1994-04-14,0,0.745,1118
1994-04-15,0,0.745,1119
1994-04-18,0,0.7436,1120
1994-04-19,0,0.7442,1121
1994-04-20,0,0.7415,1122
1994-04-21,0,0.7435,1123
1994-04-22,0,0.7442,1124
1994-04-25,0,0.7427,1125
1994-04-26,0,0.7426,1126
1994-04-27,0,0.7467,1127
1994-04-28,0,0.7357,1128
1994-04-29,0,0.7393,1129
1994-05-02,0,0.7397,1130
1994-05-03,0,0.7391,1131
1994-05-04,0,0.7403,1132
1994-05-05,0,0.74,1133
1994-05-06,0,0.74,1134
1994-05-09,0,0.7406,1135
1994-05-10,0,0.7382,1136
1994-05-11,0,0.7392,1137
1994-05-12,0,0.7395,1138
1994-05-13,0,0.7377,1139
1994-05-16,0,0.7355,1140
1994-05-17,0,0.7358,1141
1994-05-18,0,0.7375,1142
1994-05-19,0,0.735,1143
1994-05-20,0,0.735,1144
1994-05-23,0,0.7373,1145
1994-05-24,0,0.7355,1146
1994-05-25,0,0.7366,1147
1994-05-26,0,0.7315,1148
1994-05-27,0,0.7363,1149
1994-05-30,0,0.7363,1150
1994-05-31,0,0.742,1151
1994-06-01,0,0.7433,1152
1994-06-02,0,0.7427,1153
1994-06-03,0,0.742,1154
1994-06-06,0,0.741,1155
1994-06-07,0,0.7423,1156
1994-06-08,0,0.7424,1157
1994-06-09,0,0.749,1158
1994-06-10,0,0.7545,1159
1994-06-13,0,0.7525,1160
1994-06-14,0,0.7565,1161
1994-06-15,0,0.755,1162
1994-06-16,0,0.7515,1163
1994-06-17,0,0.753,1164
1994-06-20,0,0.751,1165
1994-06-21,0,0.7535,1166
1994-06-22,0,0.7575,1167
1994-06-23,0,0.7618,1168
1994-06-24,0,0.763,1169
1994-06-27,0,0.76,1170
1994-06-28,0,0.7596,1171
1994-06-29,0,0.762,1172
1994-06-30,0,0.7634,1173
1994-07-01,0,0.7689,1174
1994-07-04,0,0.7679,1175
1994-07-05,0,0.7693,1176
1994-07-06,0,0.77,1177
1994-07-07,0,0.769,1178
1994-07-08,0,0.7697,1179
1994-07-11,0,0.7695,1180
1994-07-12,0,0.7742,1181
1994-07-13,0,0.774,1182
1994-07-14,0,0.775,1183
1994-07-15,0,0.7755,1184
1994-07-18,0,0.7778,1185
1994-07-19,0,0.775,1186
1994-07-20,0,0.7765,1187
1994-07-21,0,0.7753,1188
1994-07-22,0,0.775,1189
1994-07-25,0,0.7755,1190
1994-07-26,0,0.777,1191
1994-07-27,0,0.7765,1192
1994-07-28,0,0.7775,1193
1994-07-29,0,0.7761,1194
1994-08-01,0,0.7753,1195
1994-08-02,0,0.7703,1196
1994-08-03,0,0.7688,1197
1994-08-04,0,0.7675,1198
1994-08-05,0,0.766,1199
1994-08-08,0,0.762,1200
1994-08-09,0,0.767,1201
1994-08-10,0,0.7703,1202
1994-08-11,0,0.7665,1203
1994-08-12,0,0.757,1204
1994-08-15,0,0.7585,1205
1994-08-16,0,0.7603,1206
1994-08-17,0,0.7655,1207
1994-08-18,0,0.7685,1208
1994-08-19,0,0.7673,1209
1994-08-22,0,0.77,1210
1994-08-23,0,0.7643,1211
1994-08-24,0,0.7655,1212
1994-08-25,0,0.762,1213
1994-08-26,0,0.759,1214
1994-08-29,0,0.7575,1215
1994-08-30,0,0.759,1216
1994-08-31,0,0.7585,1217
1994-09-01,0,0.7525,1218
1994-09-02,0,0.7511,1219
1994-09-05,0,0.7464,1220
1994-09-06,0,0.7441,1221
1994-09-07,0,0.744,1222
1994-09-08,0,0.7452,1223
1994-09-09,0,0.7442,1224
1994-09-12,0,0.744,1225
1994-09-13,0,0.747,1226
1994-09-14,0,0.7455,1227
1994-09-15,0,0.7375,1228
1994-09-16,0,0.7415,1229
1994-09-19,0,0.738,1230
1994-09-20,0,0.7365,1231
1994-09-21,0,0.7373,1232
1994-09-22,0,0.7395,1233
1994-09-23,0,0.738,1234
1994-09-26,0,0.7348,1235
1994-09-27,0,0.737,1236
1994-09-28,0,0.7381,1237
1994-09-29,0,0.7393,1238
1994-09-30,0,0.7385,1239
1994-10-03,0,0.7391,1240
1994-10-04,0,0.741,1241
1994-10-05,0,0.7445,1242
1994-10-06,0,0.7462,1243
1994-10-07,0,0.744,1244
1994-10-10,0,0.7455,1245
1994-10-11,0,0.746,1246
1994-10-12,0,0.734,1247
1994-10-13,0,0.7238,1248
1994-10-14,0,0.7264,1249
1994-10-17,0,0.725,1250
1994-10-18,0,0.7253,1251
1994-10-19,0,0.7285,1252
1994-10-20,0,0.7252,1253
1994-10-21,0,0.7273,1254
1994-10-24,0,0.7239,1255
1994-10-25,0,0.728,1256
1994-10-26,0,0.7325,1257
1994-10-27,0,0.7327,1258
1994-10-28,0,0.7327,1259
1994-10-31,0,0.7393,1260
1994-11-01,0,0.7402,1261
1994-11-02,0,0.741,1262
1994-11-03,0,0.741,1263
1994-11-04,0,0.7405,1264
1994-11-07,0,0.7427,1265
1994-11-08,0,0.7397,1266
1994-11-09,0,0.74,1267
1994-11-10,0,0.7418,1268
1994-11-11,0,0.7411,1269
1994-11-14,0,0.7351,1270
1994-11-15,0,0.7345,1271
1994-11-16,0,0.7325,1272
1994-11-17,0,0.7298,1273
1994-11-18,0,0.727,1274
1994-11-21,0,0.7262,1275
1994-11-22,0,0.7278,1276
1994-11-23,0,0.7272,1277
1994-11-24,0,0.7285,1278
1994-11-25,0,0.7292,1279
1994-11-28,0,0.733,1280
1994-11-29,0,0.7405,1281
1994-11-30,0,0.7417,1282
1994-12-01,0,0.7385,1283
1994-12-02,0,0.7292,1284
1994-12-05,0,0.7286,1285
1994-12-06,0,0.7328,1286
1994-12-07,0,0.7407,1287
1994-12-08,0,0.7333,1288
1994-12-09,0,0.7273,1289
1994-12-12,0,0.7305,1290
1994-12-13,0,0.7175,1291
1994-12-14,0,0.715,1292
1994-12-15,0,0.7181,1293
1994-12-16,0,0.7187,1294
1994-12-19,0,0.717,1295
1994-12-20,0,0.7192,1296
1994-12-21,0,0.719,1297
1994-12-22,0,0.7203,1298
1994-12-23,0,0.719,1299
1994-12-26,0,0.7154,1300
1994-12-27,0,0.7165,1301
1994-12-28,0,0.7143,1302
1994-12-29,0,0.7165,1303
1994-12-30,0,0.7205,1304
1995-01-02,0,0.7227,1305
1995-01-03,0,0.72,1306
1995-01-04,0,0.7175,1307
1995-01-05,0,0.7193,1308
1995-01-06,0,0.7215,1309
1995-01-09,0,0.7275,1310
1995-01-10,0,0.7281,1311
1995-01-11,0,0.7267,1312
1995-01-12,0,0.7243,1313
1995-01-13,0,0.7255,1314
1995-01-16,0,0.7207,1315
1995-01-17,0,0.7208,1316
1995-01-18,0,0.7185,1317
1995-01-19,0,0.7142,1318
1995-01-20,0,0.7142,1319
1995-01-23,0,0.7155,1320
1995-01-24,0,0.7108,1321
1995-01-25,0,0.71,1322
1995-01-26,0,0.71,1323
1995-01-27,0,0.7115,1324
1995-01-30,0,0.7157,1325
1995-01-31,0,0.7146,1326
1995-02-01,0,0.72,1327
1995-02-02,0,0.7215,1328
1995-02-03,0,0.7327,1329
1995-02-06,0,0.7303,1330
1995-02-07,0,0.7323,1331
1995-02-08,0,0.7324,1332
1995-02-09,0,0.732,1333
1995-02-10,0,0.7348,1334
1995-02-13,0,0.735,1335
1995-02-14,0,0.7375,1336
1995-02-15,0,0.7385,1337
1995-02-16,0,0.7381,1338
1995-02-17,0,0.7365,1339
1995-02-20,0,0.7363,1340
1995-02-21,0,0.7387,1341
1995-02-22,0,0.7403,1342
1995-02-23,0,0.7405,1343
1995-02-24,0,0.7402,1344
1995-02-27,0,0.7425,1345
1995-02-28,0,0.7414,1346
1995-03-01,0,0.7436,1347
1995-03-02,0,0.742,1348
1995-03-03,0,0.7398,1349
1995-03-06,0,0.742,1350
1995-03-07,0,0.7415,1351
1995-03-08,0,0.7363,1352
1995-03-09,0,0.732,1353
1995-03-10,0,0.7315,1354
1995-03-13,0,0.7355,1355
1995-03-14,0,0.7368,1356
1995-03-15,0,0.74,1357
1995-03-16,0,0.7405,1358
1995-03-17,0,0.7408,1359
1995-03-20,0,0.7435,1360
1995-03-21,0,0.7434,1361
1995-03-22,0,0.751,1362
1995-03-23,0,0.7546,1363
1995-03-24,0,0.7517,1364
1995-03-27,0,0.7494,1365
1995-03-28,0,0.751,1366
1995-03-29,0,0.7505,1367
1995-03-30,0,0.751,1368
1995-03-31,0,0.7515,1369
1995-04-03,0,0.7525,1370
1995-04-04,0,0.76,1371
1995-04-05,0,0.7628,1372
1995-04-06,0,0.762,1373
1995-04-07,0,0.7594,1374
1995-04-10,0,0.755,1375
1995-04-11,0,0.7601,1376
1995-04-12,0,0.7565,1377
1995-04-13,0,0.7538,1378
1995-04-14,0,0.7455,1379
1995-04-17,0,0.7493,1380
1995-04-18,0,0.7474,1381
1995-04-19,0,0.7485,1382
1995-04-20,0,0.7525,1383
1995-04-21,0,0.7555,1384
1995-04-24,0,0.762,1385
1995-04-25,0,0.7658,1386
1995-04-26,0,0.7631,1387
1995-04-27,0,0.7598,1388
1995-04-28,0,0.7612,1389
1995-05-01,0,0.7582,1390
1995-05-02,0,0.7628,1391
1995-05-03,0,0.7603,1392
1995-05-04,0,0.759,1393
1995-05-05,0,0.756,1394
1995-05-08,0,0.757,1395
1995-05-09,0,0.7545,1396
1995-05-10,0,0.752,1397
1995-05-11,0,0.7497,1398
1995-05-12,0,0.748,1399
1995-05-15,0,0.7471,1400
1995-05-16,0,0.7485,1401
1995-05-17,0,0.7553,1402
1995-05-18,0,0.754,1403
1995-05-19,0,0.761,1404
1995-05-22,0,0.7615,1405
1995-05-23,0,0.7603,1406
1995-05-24,0,0.7585,1407
1995-05-25,0,0.758,1408
1995-05-26,0,0.753,1409
1995-05-29,0,0.7528,1410
1995-05-30,0,0.7503,1411
1995-05-31,0,0.7358,1412
1995-06-01,0,0.7378,1413
1995-06-02,0,0.738,1414
1995-06-05,0,0.7402,1415
1995-06-06,0,0.735,1416
1995-06-07,0,0.7405,1417
1995-06-08,0,0.7405,1418
1995-06-09,0,0.7434,1419
1995-06-12,0,0.7456,1420
1995-06-13,0,0.7411,1421
1995-06-14,0,0.74,1422
1995-06-15,0,0.7405,1423
1995-06-16,0,0.75,1424
1995-06-19,0,0.7485,1425
1995-06-20,0,0.7424,1426
1995-06-21,0,0.7372,1427
1995-06-22,0,0.7396,1428
1995-06-23,0,0.7384,1429
1995-06-26,0,0.7395,1430
1995-06-27,0,0.739,1431
1995-06-28,0,0.7377,1432
1995-06-29,0,0.736,1433
1995-06-30,0,0.7405,1434
1995-07-03,0,0.7444,1435
1995-07-04,0,0.7379,1436
1995-07-05,0,0.741,1437
1995-07-06,0,0.7405,1438
1995-07-07,0,0.7408,1439
1995-07-10,0,0.741,1440
1995-07-11,0,0.7415,1441
1995-07-12,0,0.7395,1442
1995-07-13,0,0.74,1443
1995-07-14,0,0.7478,1444
1995-07-17,0,0.745,1445
1995-07-18,0,0.7432,1446
1995-07-19,0,0.7433,1447
1995-07-20,0,0.7485,1448
1995-07-21,0,0.7453,1449
1995-07-24,0,0.7475,1450
1995-07-25,0,0.7473,1451
1995-07-26,0,0.7447,1452
1995-07-27,0,0.7469,1453
1995-07-28,0,0.7465,1454
1995-07-31,0,0.7445,1455
1995-08-01,0,0.7431,1456
1995-08-02,0,0.74,1457
1995-08-03,0,0.7389,1458
1995-08-04,0,0.7355,1459
1995-08-07,0,0.7318,1460
1995-08-08,0,0.735,1461
1995-08-09,0,0.7359,1462
1995-08-10,0,0.737,1463
1995-08-11,0,0.7382,1464
1995-08-14,0,0.74,1465
1995-08-15,0,0.7417,1466
1995-08-16,0,0.7443,1467
1995-08-17,0,0.7474,1468
1995-08-18,0,0.7557,1469
1995-08-21,0,0.7549,1470
1995-08-22,0,0.7547,1471
1995-08-23,0,0.7535,1472
1995-08-24,0,0.7575,1473
1995-08-25,0,0.7545,1474
1995-08-28,0,0.7543,1475
1995-08-29,0,0.7532,1476
1995-08-30,0,0.7559,1477
1995-08-31,0,0.7555,1478
1995-09-01,0,0.755,1479
1995-09-04,0,0.7553,1480
1995-09-05,0,0.751,1481
1995-09-06,0,0.7545,1482
1995-09-07,0,0.756,1483
1995-09-08,0,0.7564,1484
1995-09-11,0,0.7581,1485
1995-09-12,0,0.7637,1486
1995-09-13,0,0.7643,1487
1995-09-14,0,0.7618,1488
1995-09-15,0,0.7602,1489
1995-09-18,0,0.76,1490
1995-09-19,0,0.7622,1491
1995-09-20,0,0.7625,1492
1995-09-21,0,0.7678,1493
1995-09-22,0,0.768,1494
1995-09-25,0,0.77,1495
1995-09-26,0,0.7737,1496
1995-09-27,0,0.774,1497
1995-09-28,0,0.7734,1498
1995-09-29,0,0.7734,1499
1995-10-02,0,0.7742,1500
1995-10-03,0,0.775,1501
1995-10-04,0,0.778,1502
1995-10-05,0,0.7769,1503
1995-10-06,0,0.7735,1504
1995-10-09,0,0.7725,1505
1995-10-10,0,0.7779,1506
1995-10-11,0,0.7821,1507
1995-10-12,0,0.7815,1508
1995-10-13,0,0.784,1509
1995-10-16,0,0.7822,1510
1995-10-17,0,0.781,1511
1995-10-18,0,0.781,1512
1995-10-19,0,0.7838,1513
1995-10-20,0,0.783,1514
1995-10-23,0,0.7861,1515
1995-10-24,0,0.7883,1516
1995-10-25,0,0.7897,1517
1995-10-26,0,0.79,1518
1995-10-27,0,0.7902,1519
1995-10-30,0,0.7875,1520
1995-10-31,0,0.7852,1521
1995-11-01,0,0.7815,1522
1995-11-02,0,0.7815,1523
1995-11-03,0,0.7865,1524
1995-11-06,0,0.7894,1525
1995-11-07,0,0.7845,1526
1995-11-08,0,0.7885,1527
1995-11-09,0,0.7883,1528
1995-11-10,0,0.787,1529
1995-11-13,0,0.7854,1530
1995-11-14,0,0.7896,1531
1995-11-15,0,0.7951,1532
1995-11-16,0,0.7955,1533
1995-11-17,0,0.7958,1534
1995-11-20,0,0.7984,1535
1995-11-21,0,0.8005,1536
1995-11-22,0,0.7983,1537
1995-11-23,0,0.8026,1538
1995-11-24,0,0.8012,1539
1995-11-27,0,0.8017,1540
1995-11-28,0,0.8007,1541
1995-11-29,0,0.8015,1542
1995-11-30,0,0.8,1543
1995-12-01,0,0.7945,1544
1995-12-04,0,0.7928,1545
1995-12-05,0,0.7943,1546
1995-12-06,0,0.7935,1547
1995-12-07,0,0.7914,1548
1995-12-08,0,0.7945,1549
1995-12-11,0,0.7983,1550
1995-12-12,0,0.7957,1551
1995-12-13,0,0.798,1552
1995-12-14,0,0.801,1553
1995-12-15,0,0.799,1554
1995-12-18,0,0.793,1555
1995-12-19,0,0.7855,1556
1995-12-20,0,0.7914,1557
1995-12-21,0,0.7935,1558
1995-12-22,0,0.7919,1559
1995-12-25,0,0.7905,1560
1995-12-26,0,0.792,1561
1995-12-27,0,0.7921,1562
1995-12-28,0,0.792,1563
1995-12-29,0,0.7892,1564
1996-01-01,0,0.7876,1565
1996-01-02,0,0.7885,1566
1996-01-03,0,0.7905,1567
1996-01-04,0,0.7903,1568
1996-01-05,0,0.7906,1569
1996-01-08,0,0.7911,1570
1996-01-09,0,0.789,1571
1996-01-10,0,0.7856,1572
1996-01-11,0,0.7872,1573
1996-01-12,0,0.7827,1574
1996-01-15,0,0.7813,1575
1996-01-16,0,0.796,1576
1996-01-17,0,0.7934,1577
1996-01-18,0,0.7922,1578
1996-01-19,0,0.7975,1579
1996-01-22,0,0.7982,1580
1996-01-23,0,0.7973,1581
1996-01-24,0,0.7948,1582
1996-01-25,0,0.7912,1583
1996-01-26,0,0.7875,1584
1996-01-29,0,0.792,1585
1996-01-30,0,0.7906,1586
1996-01-31,0,0.7917,1587
1996-02-01,0,0.7911,1588
1996-02-02,0,0.7912,1589
1996-02-05,0,0.788,1590
1996-02-06,0,0.7873,1591
1996-02-07,0,0.7871,1592
1996-02-08,0,0.7825,1593
1996-02-09,0,0.7735,1594
1996-02-12,0,0.7721,1595
1996-02-13,0,0.773,1596
1996-02-14,0,0.7729,1597
1996-02-15,0,0.7758,1598
1996-02-16,0,0.7772,1599
1996-02-19,0,0.7782,1600
1996-02-20,0,0.7785,1601
1996-02-21,0,0.7776,1602
1996-02-22,0,0.7792,1603
1996-02-23,0,0.779,1604
1996-02-26,0,0.7827,1605
1996-02-27,0,0.7837,1606
1996-02-28,0,0.79,1607
1996-02-29,0,0.7862,1608
1996-03-01,0,0.7898,1609
1996-03-04,0,0.791,1610
1996-03-05,0,0.7903,1611
1996-03-06,0,0.7905,1612
1996-03-07,0,0.7868,1613
1996-03-08,0,0.7905,1614
1996-03-11,0,0.791,1615
1996-03-12,0,0.791,1616
1996-03-13,0,0.792,1617
1996-03-14,0,0.7921,1618
1996-03-15,0,0.7942,1619
1996-03-18,0,0.7975,1620
1996-03-19,0,0.8012,1621
1996-03-20,0,0.7991,1622
1996-03-21,0,0.8004,1623
1996-03-22,0,0.796,1624
1996-03-25,0,0.7927,1625
1996-03-26,0,0.787,1626
1996-03-27,0,0.79,1627
1996-03-28,0,0.7886,1628
1996-03-29,0,0.7895,1629
1996-04-01,0,0.7903,1630
1996-04-02,0,0.7918,1631
1996-04-03,0,0.7875,1632
1996-04-04,0,0.7906,1633
1996-04-05,0,0.793,1634
1996-04-08,0,0.7911,1635
1996-04-09,0,0.7912,1636
1996-04-10,0,0.7915,1637
1996-04-11,0,0.795,1638
1996-04-12,0,0.79,1639
1996-04-15,0,0.7895,1640
1996-04-16,0,0.7867,1641
1996-04-17,0,0.789,1642
1996-04-18,0,0.7894,1643
1996-04-19,0,0.79,1644
1996-04-22,0,0.7905,1645
1996-04-23,0,0.7907,1646
1996-04-24,0,0.7914,1647
1996-04-25,0,0.792,1648
1996-04-26,0,0.7962,1649
1996-04-29,0,0.7967,1650
1996-04-30,0,0.7957,1651
1996-05-01,0,0.7945,1652
1996-05-02,0,0.7927,1653
1996-05-03,0,0.7918,1654
1996-05-06,0,0.7904,1655
1996-05-07,0,0.7909,1656
1996-05-08,0,0.7918,1657
1996-05-09,0,0.793,1658
1996-05-10,0,0.7892,1659
1996-05-13,0,0.7868,1660
1996-05-14,0,0.787,1661
1996-05-15,0,0.7921,1662
1996-05-16,0,0.783,1663
1996-05-17,0,0.7885,1664
1996-05-20,0,0.7894,1665
1996-05-21,0,0.7876,1666
1996-05-22,0,0.7905,1667
1996-05-23,0,0.79,1668
1996-05-24,0,0.7916,1669
1996-05-27,0,0.794,1670
1996-05-28,0,0.7995,1671
1996-05-29,0,0.811,1672
1996-05-30,0,0.812,1673
1996-05-31,0,0.8116,1674
1996-06-03,0,0.8113,1675
1996-06-04,0,0.8111,1676
1996-06-05,0,0.8137,1677
1996-06-06,0,0.818,1678
1996-06-07,0,0.797,1679
1996-06-10,0,0.798,1680
1996-06-11,0,0.798,1681
1996-06-12,0,0.7961,1682
1996-06-13,0,0.8031,1683
1996-06-14,0,0.8018,1684
1996-06-17,0,0.792,1685
1996-06-18,0,0.7925,1686
1996-06-19,0,0.7915,1687
1996-06-20,0,0.793,1688
1996-06-21,0,0.7959,1689
1996-06-24,0,0.7905,1690
1996-06-25,0,0.794,1691
1996-06-26,0,0.7943,1692
1996-06-27,0,0.797,1693
1996-06-28,0,0.796,1694
1996-07-01,0,0.795,1695
1996-07-02,0,0.795,1696
1996-07-03,0,0.7957,1697
1996-07-04,0,0.7944,1698
1996-07-05,0,0.7895,1699
1996-07-08,0,0.7914,1700
1996-07-09,0,0.7882,1701
1996-07-10,0,0.7891,1702
1996-07-11,0,0.7796,1703
1996-07-12,0,0.778,1704
1996-07-15,0,0.7818,1705
1996-07-16,0,0.7783,1706
1996-07-17,0,0.781,1707
1996-07-18,0,0.7767,1708
1996-07-19,0,0.7791,1709
1996-07-22,0,0.78,1710
1996-07-23,0,0.7774,1711
1996-07-24,0,0.7756,1712
1996-07-25,0,0.7716,1713
1996-07-26,0,0.772,1714
1996-07-29,0,0.7722,1715
1996-07-30,0,0.769,1716
1996-07-31,0,0.77,1717
1996-08-01,0,0.7657,1718
1996-08-02,0,0.7625,1719
1996-08-05,0,0.767,1720
1996-08-06,0,0.763,1721
1996-08-07,0,0.7613,1722
1996-08-08,0,0.7648,1723
1996-08-09,0,0.7611,1724
1996-08-12,0,0.7572,1725
1996-08-13,0,0.7583,1726
